id,case_id,timestamp,stage,actor,action,result,details
aud_REC-0093_3,REC-0093,2026-08-26T18:04:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0093 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0093_4,REC-0093,2026-08-26T18:04:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0093 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0093_5,REC-0093,2026-08-26T18:04:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,FAILED,Processed VERIFY for case REC-0093 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0093_6,REC-0093,2026-08-26T18:04:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,FAILED,Processed STOP_OR_ESCALATE for case REC-0093 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0094_0,REC-0094,2026-08-24T17:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0094 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0094_1,REC-0094,2026-08-24T17:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0094 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0094_2,REC-0094,2026-08-24T17:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0094 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0094_3,REC-0094,2026-08-26T16:56:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0094 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0094_4,REC-0094,2026-08-26T16:56:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0094 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0094_5,REC-0094,2026-08-26T16:56:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,FAILED,Processed VERIFY for case REC-0094 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0094_6,REC-0094,2026-08-26T16:56:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,FAILED,Processed STOP_OR_ESCALATE for case REC-0094 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0095_0,REC-0095,2026-08-26T03:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0095 (MANDATE_RETRY) under guardrail policy.
aud_REC-0095_1,REC-0095,2026-08-26T03:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0095 (MANDATE_RETRY) under guardrail policy.
aud_REC-0095_2,REC-0095,2026-08-26T03:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0095 (MANDATE_RETRY) under guardrail policy.
aud_REC-0095_3,REC-0095,2026-08-26T16:23:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0095 (MANDATE_RETRY) under guardrail policy.
aud_REC-0095_4,REC-0095,2026-08-26T16:23:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0095 (MANDATE_RETRY) under guardrail policy.
aud_REC-0095_5,REC-0095,2026-08-26T16:23:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,FAILED,Processed VERIFY for case REC-0095 (MANDATE_RETRY) under guardrail policy.
aud_REC-0095_6,REC-0095,2026-08-26T16:23:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,FAILED,Processed STOP_OR_ESCALATE for case REC-0095 (MANDATE_RETRY) under guardrail policy.
aud_REC-0096_0,REC-0096,2026-08-24T22:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0096 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0096_1,REC-0096,2026-08-24T22:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0096 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0096_2,REC-0096,2026-08-24T22:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0096 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0096_3,REC-0096,2026-08-26T16:27:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0096 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0096_4,REC-0096,2026-08-26T16:27:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0096 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0096_5,REC-0096,2026-08-26T16:27:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,FAILED,Processed VERIFY for case REC-0096 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0096_6,REC-0096,2026-08-26T16:27:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,FAILED,Processed STOP_OR_ESCALATE for case REC-0096 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0097_0,REC-0097,2026-08-24T11:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0097 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0097_1,REC-0097,2026-08-24T11:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0097 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0097_2,REC-0097,2026-08-24T11:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0097 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0097_3,REC-0097,2026-08-26T17:32:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0097 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0097_4,REC-0097,2026-08-26T17:32:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0097 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0097_5,REC-0097,2026-08-26T17:32:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,ESCALATED,Processed VERIFY for case REC-0097 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0097_6,REC-0097,2026-08-26T17:32:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,ESCALATED,Processed STOP_OR_ESCALATE for case REC-0097 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0098_0,REC-0098,2026-08-26T05:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0098 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0098_1,REC-0098,2026-08-26T05:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0098 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0098_2,REC-0098,2026-08-26T05:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0098 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0098_3,REC-0098,2026-08-26T16:37:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0098 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0098_4,REC-0098,2026-08-26T16:37:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0098 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0098_5,REC-0098,2026-08-26T16:37:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,SUCCESS,Processed VERIFY for case REC-0098 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0098_6,REC-0098,2026-08-26T16:37:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,SUCCESS,Processed STOP_OR_ESCALATE for case REC-0098 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0099_0,REC-0099,2026-08-26T02:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0099 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0099_1,REC-0099,2026-08-26T02:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0099 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0099_2,REC-0099,2026-08-26T02:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0099 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0099_3,REC-0099,2026-08-26T17:20:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0099 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0099_4,REC-0099,2026-08-26T17:20:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0099 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0099_5,REC-0099,2026-08-26T17:20:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,FAILED,Processed VERIFY for case REC-0099 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0099_6,REC-0099,2026-08-26T17:20:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,FAILED,Processed STOP_OR_ESCALATE for case REC-0099 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0100_0,REC-0100,2026-08-25T02:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0100 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0100_1,REC-0100,2026-08-25T02:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0100 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0100_2,REC-0100,2026-08-25T02:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0100 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0100_3,REC-0100,2026-08-26T17:27:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0100 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0100_4,REC-0100,2026-08-26T17:27:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0100 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0100_5,REC-0100,2026-08-26T17:27:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,FAILED,Processed VERIFY for case REC-0100 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0100_6,REC-0100,2026-08-26T17:27:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,FAILED,Processed STOP_OR_ESCALATE for case REC-0100 (FAILED_SUBSCRIPTION) under guardrail policy.
